rowid,fpl_orbper,fpl_smax,fpl_bmasse,fpl_rade,fpl_dens,fpl_tranflag,fpl_cbflag,fpl_snum,dec,fst_teff,fst_logg,fst_lum,fst_mass,fst_rad,fst_met,fst_metratio,fst_age,cos_simil,weighted_simil,cluster
2917,3.52563254,0.0433,403.63,12.11,1.02,1,0,1,40.5774,5150.0,4.57,-0.39,0.87,0.8,0.09,0,5.0,0.9868589579139831,0.9791670728698245,0
2918,3.0240949,0.046,1026.5909,13.664,5.0,1,0,1,46.668255,6041.0,4.26,0.344,1.32,1.42,0.33,0,2.3,0.9692716158554574,0.9504550731685062,0
2919,35.968,0.2244,10.6,3.25,1.7,1,0,1,49.579445,5884.0,4.15,0.294,1.17,1.49,0.2,0,5.13,0.9779263016744706,0.968372856579285,0
2920,110.979,0.4757,3.71,1.75,3.8,1,0,1,49.579445,5884.0,4.15,0.294,1.17,1.49,0.2,0,5.13,0.978045113604262,0.9685793786242926,0
2921,6.803,0.0719,0.37,0.764,4.56,1,0,1,43.227789,6004.0,4.4,0.483,1.07,1.09,0.07,0,4.27,0.9864649937746991,0.9791405410087797,0
2922,8.703,0.0847,0.22899999999999998,0.6679999999999999,4.22,1,0,1,43.227789,6004.0,4.4,0.483,1.07,1.09,0.07,0,4.27,0.9864634661111454,0.9791379035361648,0
2923,11.922,0.1045,1.41,1.11,5.67,1,0,1,43.227789,6004.0,4.4,0.483,1.07,1.09,0.07,0,4.27,0.9864661393580058,0.9791422932483297,0
2924,52.501129000000006,0.301,1719.4603,12.834,4.46,1,0,1,48.2859,4995.0,3.35,0.926,1.32,4.06,-0.07,1,4.2,0.816125959520244,0.8760186749690828,0
2925,406.2,6.1761086775078455,772.3269,13.3,1.8,0,0,1,48.2859,4995.0,3.35,0.926,1.32,4.06,-0.07,1,4.2,0.6153965447216792,0.8131087720894712,1
2926,5.33408384,0.0679,896.24,16.25,1.13,1,0,1,40.977268,6360.0,3.89,0.88,1.46,2.26,-0.01,0,2.67,0.96570829648126,0.9441846993960803,0
2927,12.874709900000001,0.1143,908.96,12.67,2.4,1,0,1,42.928913,5977.0,4.24,0.33,1.2,1.38,0.25,0,4.0,0.9764775122589703,0.9648171476390143,0
2928,8.600153599999999,0.0948,266.97,22.31,0.131,1,0,1,43.197281,6161.0,3.61,1.129,1.54,3.21,-0.18,0,2.25,0.9461143040964878,0.9137553778441543,0
2929,64.00205,0.33899999999999997,7.9,2.73,2.13,1,0,1,44.412063,4651.0,4.62,-0.701,0.73,0.7,0.01,0,3.0,0.988919086064894,0.9827709120975296,0
2930,16.79713874,6.1761086775078455,6.04,2.33,2.62,1,0,1,44.412063,4651.0,4.62,-0.701,0.73,0.7,0.01,0,3.0,0.9889545964734371,0.9828374244652783,0
2931,66.65061999999999,0.28800000000000003,5.22,2.14,2.93,1,0,1,44.026947,4551.0,4.63,-0.762,0.71,0.68,0.0,0,2.9,0.9889459313283858,0.9827036399015727,0
2932,35.23319,0.166,1.46,1.12,5.71,1,0,1,41.951092,3748.0,4.74,-1.357,0.54,0.52,0.16,0,4.4,0.9889746715173732,0.9854786604460977,0
2933,178.1396,0.563,5.65,2.24,2.76,1,0,1,44.033994,5431.0,4.51,-0.236,0.88,0.87,0.02,0,7.2,0.9841092115050805,0.9704295009408923,0
2934,3.2467292999999997,0.0446,317.82,12.22,0.93,1,0,1,45.762142,5800.0,4.22,0.213,1.12,1.35,0.15,0,5.8,0.9775128517405051,0.9651657102529149,0
2935,101.11140999999999,0.242,4.12,1.86,3.52,1,0,1,41.452206,4134.0,4.71,-1.102,0.57,0.56,-0.3,0,1.3,0.979407918599116,0.9649829642655824,0
2936,207.2482,0.64,3.33,1.64,4.15,1,0,1,49.012546,4340.0,4.71,-1.051,0.57,0.55,-0.57,0,1.9,0.9638331689815217,0.9528672659803918,0
2937,112.3053,0.409,2.36,1.34,5.39,1,0,1,39.280081,4402.0,4.67,-0.932,0.61,0.6,-0.37,0,2.9,0.9829493269211083,0.9785612170005427,0
2938,177.6693,0.495,6.04,2.33,2.62,1,0,1,49.968632,4723.0,4.61,-0.664,0.74,0.71,-0.01,0,3.2,0.9875351007035483,0.9816376412276925,0
2939,3.6001053,0.04178,0.0374,0.403,3.14,1,0,3,41.634605,5046.0,4.56,-0.43,0.76,0.75,-0.55,0,11.23,0.8783321865595359,0.7795068369070141,0
2940,4.545884099999999,0.04881,0.0793,0.4970000000000001,3.55,1,0,3,41.634605,5046.0,4.56,-0.43,0.76,0.75,-0.55,0,11.23,0.8783350636359988,0.7795113265470315,0
2941,6.189392,0.06,0.2,0.53,7.9,1,0,3,41.634605,5046.0,4.56,-0.43,0.76,0.75,-0.55,0,11.23,0.8783364997180727,0.7795156417543515,0
2942,7.743492999999999,0.0696,0.1,0.546,4.8,1,0,3,41.634605,5046.0,4.56,-0.43,0.76,0.75,-0.55,0,11.23,0.8783367689470152,0.7795145454365464,0
2943,9.740486,0.0811,0.332,0.741,4.48,1,0,3,41.634605,5046.0,4.56,-0.43,0.76,0.75,-0.55,0,11.23,0.8783406619889886,0.7795208429959127,0
2944,2.9841509999999998,6.1761086775078455,3.12,1.58,4.35,1,0,1,46.498552,3157.0,4.83,-1.939,0.18,0.21,0.27,0,6.61,0.98010028219043,0.9706959761469883,0
2945,4.8712290000000005,6.1761086775078455,6.85,2.51,2.38,1,0,1,46.498552,3157.0,4.83,-1.939,0.18,0.21,0.27,0,6.61,0.9800504386925436,0.9706128679027443,0
2946,8.15275,6.1761086775078455,2.1,1.25,5.91,1,0,1,46.498552,3157.0,4.83,-1.939,0.18,0.21,0.27,0,6.61,0.9801071640789962,0.9707073683749176,0
2947,1.565409,6.1761086775078455,2.86,1.5,4.66,1,0,1,44.92110200000001,3359.0,4.87,-2.0,0.22,0.24,-0.3,0,3.72,0.9826148029153773,0.9796116222149674,0
2948,3.036179,6.1761086775078455,1.41,1.11,5.67,1,0,1,44.92110200000001,3359.0,4.87,-2.0,0.22,0.24,-0.3,0,3.72,0.9826231953467549,0.9796279562846774,0
2949,5.148921,6.1761086775078455,2.39,1.35,5.34,1,0,1,44.92110200000001,3359.0,4.87,-2.0,0.22,0.24,-0.3,0,3.72,0.9826191653858194,0.9796199727806963,0
2950,7.79430132,0.0769,435.41,18.49,0.4,1,0,1,48.560013,5493.0,4.4,-0.204,1.0,1.05,0.07,0,2.69,0.9748982485180604,0.9579892299534318,0
2951,12.582419999999999,6.1761086775078455,4.88,2.056,3.09,1,0,1,41.900829,5654.0,4.09,0.298,0.97,1.47,0.04,0,9.77,0.962589890093282,0.928697596963151,0
2952,33.6727,6.1761086775078455,8.07,2.764,2.1,1,0,1,41.900829,5654.0,4.09,0.298,0.97,1.47,0.04,0,9.77,0.9625401797271115,0.9286290217469736,0
2953,2.4552389999999997,0.03,160.497,10.76,0.8,1,0,1,41.064261,3820.0,4.7,-1.073,0.59,0.55,0.28,0,0.5,0.9717875839942444,0.9446879883331771,0
2954,28.454851,6.1761086775078455,31.3,6.14,0.743,1,0,1,51.0135,6263.0,4.17,0.531,1.35,1.57,0.2,0,3.02,0.975154366918295,0.9618119538520536,0
2955,15.413135,6.1761086775078455,7.37,2.62,2.25,1,0,1,51.0135,6263.0,4.17,0.531,1.35,1.57,0.2,0,3.02,0.9757824325810658,0.9629404996661778,0
2956,7.514639999999999,6.1761086775078455,0.514,0.8370000000000001,4.82,1,0,1,51.0135,6263.0,4.17,0.531,1.35,1.57,0.2,0,3.02,0.9758513459536796,0.9630668073337393,0
2957,384.843,1.046,3.29,1.63,4.17,1,0,1,44.277561,5757.0,4.32,0.02,1.04,1.11,0.21,0,6.0,0.9817163761400511,0.971915046035446,0
2958,240.503,0.7903,16.0,6.204,4.3812565360303335,1,1,2,46.37847100000001,5527.0,4.57,-0.221,0.94,0.83,0.09,1,2.49,0.7546815037251976,0.7180082965651108,0
2959,10.57,0.0954,6.3566,2.354,2.76,1,0,1,38.228866,5701.0,4.37,0.032,0.85,1.05,0.27,0,4.27,0.9833168350653101,0.9761428209670836,0
2960,523.9,6.1761086775078455,1417.5218,12.9,3.63,0,0,1,38.228866,5701.0,4.37,0.032,0.85,1.05,0.27,0,4.27,0.8036347374577896,0.9131176084922807,1
2961,20.74028413,6.1761086775078455,16.4,4.2,1.22,1,0,1,46.328701,6065.0,4.42,0.755,0.98,1.03,-0.28,0,4.236718483690839,0.9802673833403641,0.9725391623633446,0
2962,33.60134,0.1968,1907.0,9.057,14.0,1,0,1,42.604176,5309.0,4.58,-0.387,0.92,0.79,0.37,0,9.7,0.966281971290141,0.9400379878957892,0
2963,57.011,0.2799,119.499,13.5,0.267,1,0,1,42.604176,5309.0,4.58,-0.387,0.92,0.79,0.37,0,9.7,0.9642473357521354,0.9370843967042966,0
2964,6.766589,0.067,3.33,1.64,4.15,1,0,1,42.604176,5309.0,4.58,-0.387,0.92,0.79,0.37,0,9.7,0.9677360772902339,0.9421370010665261,0
2965,220.1303357,6.1761086775078455,26.1,5.52,0.853,1,0,1,40.651357,6340.0,4.16,0.612,1.07,1.24,-0.38,0,3.16,0.9718239607989106,0.9606391060952524,0
2966,8.31378306,6.1761086775078455,7.18,2.58,2.3,1,0,1,46.164867,5634.0,4.51,0.236,0.98,0.91,0.04,0,2.51,0.9852481406576555,0.9743306695596273,0
2967,84.68798079999999,6.1761086775078455,13.7,3.77,1.4,1,0,1,43.814274,7070.0,4.02,0.785,1.59,2.04,-0.06,0,1.45,0.969856664014024,0.9454983629155601,0
2968,8.98101683,6.1761086775078455,9.53,3.05,1.85,1,0,1,44.85791,5661.0,4.47,-0.054000000000000006,0.87,0.9,-0.28,0,7.41,0.9769909016695445,0.9607278245782478,0
2969,7.25696522,6.1761086775078455,10.9,3.3,1.67,1,0,1,48.982361,5933.0,4.11,0.468,1.21,1.59,0.19,0,4.9,0.9772810370370877,0.9674742554718271,0
2970,9.94067247,6.1761086775078455,9.01,2.95,1.93,1,0,1,46.063828,6310.0,4.31,0.326,1.23,1.29,0.09,0,2.19,0.9798273882475718,0.9647177011123261,0
2971,51.07926307,6.1761086775078455,8.5,2.85,2.02,1,0,1,48.495564,5927.0,4.42,-0.067,1.04,1.05,-0.01,0,3.47,0.9854936492803814,0.9777360944491107,0
2972,3.70921385,6.1761086775078455,2.1,1.25,5.91,1,0,1,48.495564,5927.0,4.42,-0.067,1.04,1.05,-0.01,0,3.47,0.9855915128628842,0.9779152011245092,0
2973,24.99324193,6.1761086775078455,5.69,2.25,2.74,1,0,1,38.649619,5809.0,4.18,0.28,1.05,1.37,0.06,0,8.13,0.9745747601656101,0.9525533521024527,0
2974,38.47875707,6.1761086775078455,482.5116770776483,13.34,4.3812565360303335,1,0,1,49.370487,5498.0,4.54,-0.297,0.96,0.87,0.1,0,2.0,0.9785398999871775,0.96161384226564,0
2975,49.4643,0.2877,2.07,3.05,0.4,1,1,2,46.920467,5636.0,4.49,-0.14400000000000002,0.96,0.94,-0.25,1,4.236718483690839,0.7440279788858623,0.7149309317437715,0
2976,303.22700000000003,0.9638,3.17,4.65,0.17,1,1,2,46.920467,5636.0,4.49,-0.14400000000000002,0.96,0.94,-0.25,1,4.236718483690839,0.743929822926231,0.7147770788260768,0
2977,187.36599999999999,0.6992,19.02,7.04,0.3,1,1,2,46.920467,5636.0,4.49,-0.14400000000000002,0.96,0.94,-0.25,1,4.236718483690839,0.7436623825076772,0.7143542896360319,0
2978,24.66919569,6.1761086775078455,35600.0,14.44,65.0,1,0,1,50.372314,6613.0,4.14,0.5589999999999999,1.4,1.66,0.04,0,1.86,0.9647651147594039,0.9381114543344778,0
2979,5.01423457,6.1761086775078455,37000.0,14.96,60.7,1,0,1,43.497593,6733.0,4.1,0.5770000000000001,1.49,1.8,0.07,0,1.58,0.9635212316121026,0.9338235798807228,0
2980,4.17625551,6.1761086775078455,10.5,3.22,1.73,1,0,1,39.249776,4996.0,4.59,-0.575,0.85,0.78,0.16,0,2.69,0.9870365111284534,0.9785594146541541,0
2981,14.55731705,6.1761086775078455,15.6,4.08,1.26,1,0,1,38.945605,5816.0,4.21,0.467,1.06,1.34,0.12,0,6.92,0.9791760893562474,0.9644867326194381,0
2982,5.66067294,6.1761086775078455,9.59,3.06,1.84,1,0,1,43.881168,5785.0,4.36,0.361,0.99,1.08,-0.01,0,6.76,0.9826597739096775,0.9698436547168494,0
2983,3.10550819,6.1761086775078455,6.76,2.49,2.41,1,0,1,40.211542,5009.0,4.58,-0.506,0.86,0.79,0.21,0,2.69,0.9856136382803151,0.9767582079823938,0
2984,14.00640607,6.1761086775078455,9.69,3.08,1.82,1,0,1,43.963047,5837.0,4.38,0.095,1.03,1.09,0.04,0,5.37,0.986179983798801,0.9782541536189262,0
2985,11.11990653,6.1761086775078455,4.94,2.07,3.06,1,0,1,42.355367,5240.0,4.58,-0.3720000000000001,0.87,0.79,-0.04,0,2.09,0.986571311807917,0.9753186642156619,0
2986,13.2217576,6.1761086775078455,7.8,2.71,2.15,1,0,1,46.196213,5210.0,4.56,-0.371,0.85,0.8,-0.03,0,4.9,0.9892728489366185,0.9840967989978943,0
2987,12.49341307,6.1761086775078455,5.14,2.12,2.96,1,0,1,37.769803,5247.0,4.56,-0.428,0.86,0.81,-0.02,0,4.27,0.9916292442420305,0.9872056169248447,0
2988,4.7780000000000005,6.1761086775078455,3.94,1.88,3.23,1,0,1,40.94902,5194.0,4.49,-0.345,0.88,0.89,0.17,0,3.14,0.9863621981588034,0.978913586511133,0
2989,9.67395,6.1761086775078455,14.61,2.71,4.01,1,0,1,40.94902,5194.0,4.49,-0.345,0.88,0.89,0.17,0,3.14,0.9863019447754684,0.9788028869330272,0
2990,42.8961,6.1761086775078455,7.93,2.04,5.08,1,0,1,40.94902,5194.0,4.49,-0.345,0.88,0.89,0.17,0,3.14,0.9863539771830441,0.9788985554393839,0
2991,982.0,6.1761086775078455,657.0,13.4,1.5,0,0,1,40.94902,5194.0,4.49,-0.345,0.88,0.89,0.17,0,3.14,0.8067145400387186,0.9149417377667699,1
2992,4.9195838,6.1761086775078455,8.15,2.78,2.08,1,0,1,49.765047,6322.0,4.28,0.457,1.25,1.34,0.11,0,2.34,0.9782428004961302,0.9633512768167185,0
2993,10.06082567,6.1761086775078455,6.8,2.5,2.39,1,0,1,49.262054,5802.0,4.36,0.188,1.01,1.09,0.03,0,6.17,0.9830853162491254,0.9728313439165304,0
2994,56.35418576,6.1761086775078455,6.17,2.36,2.58,1,0,1,48.107555,4871.0,4.6,-0.578,0.75,0.72,-0.13,0,6.03,0.9865831659152177,0.9789672940276846,0
2995,30.229104,6.1761086775078455,10.4,3.21,1.73,1,0,1,41.884663,6346.0,4.21,0.399,1.28,1.47,0.09,0,2.63,0.9801546055899503,0.9668775526368018,0
2996,10.04556931,6.1761086775078455,5.82,2.28,2.7,1,0,1,46.249081,5668.0,4.54,-0.14400000000000002,0.96,0.87,-0.1,0,1.48,0.9817408914569551,0.9649776699409844,0
2997,3.2432597999999997,6.1761086775078455,35500.0,14.41,65.2,1,0,1,50.470066,5958.0,4.39,0.063,1.07,1.09,0.04,0,3.72,0.9757537222155201,0.961035190407177,0
2998,30.36044667,6.1761086775078455,84.2,11.0,0.348,1,0,1,49.266994,4926.0,4.6,-0.536,0.79,0.75,-0.04,0,4.47,0.9861699186528904,0.979676962390728,0
2999,15.3587684,6.1761086775078455,482.5116770776483,11.42,4.3812565360303335,1,0,1,41.22197,5444.0,4.51,-0.229,0.91,0.88,0.0,0,5.62,0.9860660249772935,0.9768085552407844,0
3000,38.6519976,6.1761086775078455,7.65,2.68,2.18,1,0,1,41.22197,5444.0,4.51,-0.229,0.91,0.88,0.0,0,5.62,0.9890247676467784,0.9818351113606744,0
3001,3.12082923,6.1761086775078455,39400.0,15.79,55.0,1,0,1,48.34507,5970.0,4.39,0.117,1.07,1.09,0.03,0,3.47,0.9742341918983424,0.9576730808821057,0
3002,17.27629612,6.1761086775078455,46.1,7.72,0.551,1,0,1,38.184334,5014.0,4.59,-0.5379999999999999,0.82,0.76,0.0,0,3.31,0.9896816546543669,0.9833515478166599,0
3003,7.203794500000001,0.05929,311.46,2.72,3.4,1,0,1,40.591801,4252.0,4.73,-1.003,0.63,0.56,0.03,0,2.88,0.9902677939121869,0.9844679689518635,0
3004,10.912934300000002,0.07821,228.83,2.55,1.3,1,0,1,40.591801,4252.0,4.73,-1.003,0.63,0.56,0.03,0,2.88,0.9902831054729491,0.9844957259459861,0
3005,2.576549,0.031,3.19,1.6,4.28,1,0,1,40.591801,4252.0,4.73,-1.003,0.63,0.56,0.03,0,2.88,0.9903457900201688,0.9846138059511562,0
3006,18.596107999999997,0.11599999999999999,3.05,1.56,4.41,1,0,1,40.591801,4252.0,4.73,-1.003,0.63,0.56,0.03,0,2.88,0.9903472351036446,0.9846165557671696,0
3007,3.26869515,6.1761086775078455,482.5116770776483,11.65,4.3812565360303335,1,0,1,46.956005,6045.0,4.37,0.345,1.08,1.12,-0.02,0,3.47,0.9815407459796311,0.9705758042701388,0
3008,4.22538451,6.1761086775078455,59.0,8.92,0.457,1,0,1,42.350155,5582.0,4.42,-0.083,1.04,1.03,0.37,0,4.47,0.9784689088354391,0.9702370785632124,0
3009,11.72012266,6.1761086775078455,66.7,9.59,0.41600000000000004,1,0,1,42.537888,5527.0,4.5,-0.337,0.94,0.91,0.07,0,4.57,0.9869998260514705,0.9798627271968473,0
3010,3.00387658,6.1761086775078455,37500.0,15.13,59.5,1,0,1,38.881639,6457.0,4.19,0.385,1.36,1.54,0.11,0,2.0,0.9681281780123584,0.9428781136310772,0
3011,8.02511821,6.1761086775078455,40.4,7.14,0.61,1,0,1,41.664039,6007.0,4.28,0.271,1.1,1.26,0.02,0,4.79,0.9842713691741415,0.9756383772197949,0
3012,3.41303622,6.1761086775078455,23.8,5.23,0.914,1,0,1,39.098134,5346.0,4.55,-0.298,0.86,0.83,-0.07,0,4.37,0.9905772172512717,0.9855841888632937,0
3013,8.30864937,6.1761086775078455,5.99,2.32,2.64,1,0,1,41.241049,5293.0,4.55,-0.429,0.86,0.82,-0.03,0,4.57,0.9906045222485494,0.9858317075965811,0
3014,3.57320367,6.1761086775078455,30.4,6.04,0.758,1,0,1,38.92795200000001,5834.0,4.39,0.252,1.09,1.11,0.24,0,3.55,0.982962559196083,0.9740814475472211,0
3015,9.61375356,6.1761086775078455,9.43,3.03,1.86,1,0,1,44.518753,5744.0,4.47,0.14800000000000002,0.98,0.96,-0.04,0,3.89,0.9878728843086132,0.9814224204431108,0
3016,5.63252845,6.1761086775078455,5.35,2.17,2.88,1,0,1,43.915207,5312.0,4.55,-0.317,0.87,0.83,0.0,0,4.57,0.9899507526792142,0.9849681095239345,0
3017,3.5484657,0.0538,670.93913,15.984000000000002,0.4,1,0,1,44.035046,6297.0,3.96,0.514,1.37,1.79,0.04,0,2.88,0.9685926069131373,0.9494577120859169,0
3018,7.812539999999999,0.077,3.57,1.71,3.92,1,0,1,50.033718,6225.0,4.13,0.524,1.24,1.58,0.03,0,3.8,0.9789080480215602,0.9687401483487167,0
3019,9.37647,0.087,5.35,2.17,2.88,1,0,1,50.033718,6225.0,4.13,0.524,1.24,1.58,0.03,0,3.8,0.9788834117803652,0.9686954747257045,0
3020,8.508324400000001,6.1761086775078455,7.18,2.58,2.3,1,0,1,43.852051,5813.0,4.42,0.051,1.02,1.03,0.03,0,4.37,0.9875577223934403,0.981068022588337,0
3021,5.64067757,6.1761086775078455,17.1,4.3,1.18,1,0,1,41.730206,5904.0,4.42,0.109,1.03,1.04,-0.03,0,3.31,0.9868787298620155,0.9788225896361367,0
3022,4.28686431,6.1761086775078455,20.4,4.77,1.03,1,0,1,43.86020300000001,6125.0,4.33,0.327,1.15,1.22,0.05,0,3.09,0.983543551485305,0.9732304145947964,0
3023,9.54927542,6.1761086775078455,3.15,1.59,4.31,1,0,1,45.972398,3519.0,4.94,-1.82,0.33,0.33,-0.31,0,4.17,0.9835828143667553,0.9808360599753467,0
3024,27.52197994,6.1761086775078455,7.27,2.6,2.27,1,0,1,42.542629,3931.0,4.73,-0.985,0.55,0.53,-0.19,0,3.16,0.9890522060953827,0.9853315846221428,0
3025,6.883405499999999,6.1761086775078455,7.9,2.73,2.13,1,0,1,40.719832,6236.0,4.36,0.275,1.19,1.19,0.09,0,1.74,0.9805236139769584,0.963167474312621,0
3026,3.56809693,6.1761086775078455,2.24,1.3,5.6,1,0,1,50.408981,6113.0,4.26,0.294,1.16,1.32,0.06,0,3.8,0.9818276221542626,0.9729516190868346,0
3027,25.30889748,6.1761086775078455,3.33,1.64,4.15,1,0,1,42.981423,6025.0,4.3,0.256,1.16,1.25,0.18,0,3.55,0.9825879388177711,0.9735261934598556,0
3028,41.74600392,6.1761086775078455,6.76,2.49,2.41,1,0,1,48.706207,6060.0,4.32,0.207,1.1,1.2,0.01,0,4.27,0.984176652593201,0.9764815643185571,0
3029,45.153999999999996,0.2514,2.1,7.1,0.03,1,0,1,49.937683,6018.0,4.51,-0.18,1.04,0.94,0.01,0,0.3,0.9729146204460216,0.942331989884341,0
3030,85.31200000000001,0.384,4.0,9.0,0.03,1,0,1,49.937683,6018.0,4.51,-0.18,1.04,0.94,0.01,0,0.3,0.9721650039728941,0.9409765164846348,0
3031,130.194,0.509,7.6,9.7,0.046,1,0,1,49.937683,6018.0,4.51,-0.18,1.04,0.94,0.01,0,0.3,0.9718385900466766,0.9403873719825295,0
3032,19.55659418,6.1761086775078455,6.66,2.47,2.43,1,0,1,39.24428,5746.0,4.09,0.28600000000000003,0.91,1.41,-0.35,0,10.47,0.9481688092011485,0.9055330763693956,0
3033,296.637865,6.1761086775078455,33.1,6.35,0.71,1,0,1,47.574875,5770.0,4.28,0.482,1.0,1.2,0.01,0,7.94,0.975107239291894,0.9555148180239417,0
3034,34.43587975,6.1761086775078455,7.7,2.69,2.17,1,0,1,48.91674,5997.0,4.28,0.174,1.17,1.3,0.22,0,3.72,0.9800138815258693,0.9708352323331422,0
3035,28.86235584,6.1761086775078455,5.48,2.2,2.83,1,0,1,50.075375,5849.0,4.39,0.07,1.02,1.06,-0.01,0,5.5,0.9846484238682379,0.9764950971074576,0
3036,5.65179605,6.1761086775078455,3.61,1.72,3.9,1,0,1,50.242409,6106.0,4.23,0.339,1.28,1.44,0.36,0,2.69,0.9719653774882084,0.9578696095834696,0
3037,19.96371318,6.1761086775078455,2.73,1.46,4.82,1,0,1,52.055611,5293.0,4.55,-0.312,0.9,0.83,0.08,0,3.39,0.9861141105670408,0.9792917283039322,0
3038,24.85462415,6.1761086775078455,27.9,5.74,0.8109999999999999,1,0,1,38.735736,7099.0,4.04,0.769,1.62,2.02,0.01,0,1.32,0.9706722025741473,0.9450384953924007,0
3039,60.92832271,6.1761086775078455,7.61,2.67,2.2,1,0,1,41.295348,5690.0,4.43,-0.038,0.95,0.98,-0.06,0,6.31,0.9859403927105362,0.9754543994099119,0
3040,8.51203588,6.1761086775078455,5.1,2.11,2.98,1,0,1,41.373873,5842.0,4.53,-0.067,0.96,0.88,-0.23,0,1.35,0.9798995694147742,0.9622766019143567,0
3041,24.3078946,6.1761086775078455,5.06,2.1,3.0,1,0,1,41.384647,5260.0,4.58,-0.375,0.89,0.8,0.01,0,1.91,0.9860768411494737,0.9734480517916868,0
3042,7.8773565,0.0637,2765.0,2.1,4.3812565360303335,1,0,1,49.97575,4263.0,4.73,-0.955,0.66,0.56,0.0,0,3.55,0.9890150767594246,0.9846969780675602,0
3043,16.3850021,0.10379,3308.41,1.84,4.3812565360303335,1,0,1,49.97575,4263.0,4.73,-0.955,0.66,0.56,0.0,0,3.55,0.9890199006528532,0.984706203646828,0
3044,36.445171,0.182,4.46,1.95,3.31,1,0,1,49.97575,4263.0,4.73,-0.955,0.66,0.56,0.0,0,3.55,0.9890459526378522,0.9847529207234945,0
3045,19.67416124,6.1761086775078455,3.39,1.66,4.07,1,0,1,41.617763,6112.0,4.41,0.51,1.1,1.09,-0.03,0,2.04,0.9827043010539968,0.9679737072114827,0
3046,5.21104261,6.1761086775078455,1.24,1.07,5.56,1,0,1,41.617763,6112.0,4.41,0.51,1.1,1.09,-0.03,0,2.04,0.9827174375104144,0.9679984576225432,0
3047,22.20813214,6.1761086775078455,10.2,3.18,1.74,1,0,1,43.998039,6406.0,4.24,0.5660000000000001,1.34,1.46,0.25,0,1.78,0.9736062992353084,0.9541184762231554,0
3048,38.58422849,6.1761086775078455,38.2,6.91,0.636,1,0,1,44.068821,6392.0,4.04,0.632,1.54,1.98,0.41,0,1.7,0.9618908475156506,0.9385636570827928,0
3049,5.83598311,6.1761086775078455,4.5,1.96,3.28,1,0,1,45.506855,5515.0,4.54,-0.289,0.93,0.86,-0.03,0,2.45,0.9862159641404918,0.9762005846078217,0
3050,7.97419807,6.1761086775078455,4.31,1.91,3.4,1,0,1,49.162048,6014.0,4.39,0.399,1.09,1.1,0.02,0,3.02,0.9834241232371228,0.9733776094269784,0
3051,1.88897906,6.1761086775078455,0.84,0.96,5.22,1,0,1,49.162048,6014.0,4.39,0.399,1.09,1.1,0.02,0,3.02,0.9834478259512627,0.9734216685945926,0
3052,18.68404933,6.1761086775078455,7.41,2.63,2.24,1,0,1,47.358761,5573.0,4.29,0.51,0.95,1.15,0.11,0,10.47,0.9617953583019465,0.9274511295911794,0
3053,5.45849832,6.1761086775078455,4.62,1.99,3.22,1,0,1,47.396294,5894.0,4.38,0.333,1.15,1.14,0.34,0,2.14,0.9748174146885348,0.959232072740443,0
3054,13.28535633,6.1761086775078455,8.45,2.84,2.03,1,0,1,47.406284,6388.0,4.22,0.299,1.28,1.45,0.03,0,2.4,0.9788946689519403,0.9645460277565115,0
3055,19.78297415,6.1761086775078455,4.98,2.08,3.04,1,0,1,47.748081,5807.0,4.39,0.122,1.01,1.06,0.02,0,5.5,0.9853403529440721,0.9772572573759355,0
3056,1.98035766,6.1761086775078455,4.12,1.86,3.52,1,0,1,47.880386,6087.0,4.35,0.207,1.07,1.14,-0.1,0,3.98,0.9843281517929237,0.9768546871182574,0
3057,12.8345022,6.1761086775078455,4.66,2.0,3.2,1,0,1,47.880386,6087.0,4.35,0.207,1.07,1.14,-0.1,0,3.98,0.9843203990538436,0.9768406520628877,0
3058,18.6489525,6.1761086775078455,5851.0,2.89,4.3812565360303335,1,0,1,40.562462,5858.0,4.53,0.034,0.98,0.89,-0.03,0,3.89,0.9897803869271569,0.9836026745205483,0
3059,38.5583038,6.1761086775078455,5002.43,3.17,4.3812565360303335,1,0,1,40.562462,5858.0,4.53,0.034,0.98,0.89,-0.03,0,3.89,0.9897748519950577,0.9835924891478776,0
3060,9.751961999999999,0.091,5.14,2.12,2.96,1,0,1,40.562462,5858.0,4.53,0.034,0.98,0.89,-0.03,0,3.89,0.9899497108601439,0.9839034741391561,0
3061,39.30941904,6.1761086775078455,9.32,3.01,1.88,1,0,1,48.549046,5697.0,4.53,-0.153,0.97,0.89,-0.08,0,1.78,0.9822513605768567,0.9674658019015259,0
3062,29.88485741,6.1761086775078455,8.15,2.78,2.08,1,0,1,48.683601,4893.0,4.58,-0.583,0.78,0.75,-0.03,0,7.76,0.9813292666863636,0.965107848237655,0
3063,12.92491623,6.1761086775078455,7.13,2.57,2.31,1,0,1,48.606373,5192.0,4.58,-0.483,0.87,0.79,0.0,0,2.0,0.9842053965204337,0.9718240346482169,0
3064,28.51120525,6.1761086775078455,11.4,3.38,1.62,1,0,1,48.825146,4758.0,4.61,-0.6679999999999999,0.78,0.72,0.01,0,3.24,0.9878296988838292,0.9819176865416466,0
3065,15.95994513,6.1761086775078455,5.65,2.24,2.76,1,0,1,49.540104,5884.0,4.48,0.106,1.05,0.98,0.01,0,1.58,0.9804623277384683,0.9630881695004408,0
