"rowid","fpl_orbper","fpl_smax","fpl_eccen","fpl_bmasse","fpl_rade","fpl_dens","fpl_tranflag","fpl_cbflag","fpl_snum","dec","fst_optmag","fst_nirmag","fst_spt","fst_teff","fst_logg","fst_lum","fst_mass","fst_rad","fst_met","fst_metratio","fst_age","simil"
"406","4.15514","0.0524","0.049","17.48065","4.36","1.16","0","0","2","-17.481522000000002","8.31","6.837999999999999","G3 V","5841","4.45","0.06","1.11","1.05","0.22","[Fe/H]","1.77","30.4285"
"407","2835","4.06","0.1172","2313.8024","12.6","6.36","0","0","2","-17.481522000000002","8.31","6.837999999999999","G3 V","5841","4.45","0.06","1.11","1.05","0.22","[Fe/H]","1.77","88.8723"
"408","133.60001","0.54","0.04","622.9468","13.4","1.42","0","0","1","85.736153","6.98","4.743","G5","4835","2.18","1.7530000000000001","0.67","11.02","-0.57","[Fe/H]","4.5","47.6585"
"409","960.41","1.837","0.035","75.32571","10.3","0.379","0","0","1","-51.933085999999996","7.847","6.215","G5 V","5638","4.38","-0.04","0.9","0.98","-0.1","[Fe/H]","9.67","16.982"
"410","262.70862","0.84","0.38","772.3269","13.3","1.8","0","0","1","25.414305","7.425","5.861000000000001","K0","5645","4.36","0.134","1.2","1.2","0.36","[Fe/H]","1","60.9729"
"411","1708","2.8145","0.031","575.884","13.4","1.32","0","0","1","25.414305","7.425","5.861000000000001","K0","5645","4.36","0.134","1.2","1.2","0.36","[Fe/H]","1","52.5747"
"412","1244","2.37","0.41","130.3103","14.2","0.25","0","0","1","-5.17778","8.788","7.06","G8 IV","5568","4.3","0.16399999999999998","1.26","1.32","0.54","[Fe/H]","7.2","61.8925"
"413","453.019","1.084","0.303","562.24127","13.5","1.26","0","0","1","9.746518","7.51","5.142","K0 V","4863.47","4.61","-0.512","0.83","0.76","0.01","[Fe/H]","0.96","59.6196"
"414","921.538","1.74","0.159","1204.25787","13","3.01","0","0","1","9.746518","7.51","5.142","K0 V","4863.47","4.61","-0.512","0.83","0.76","0.01","[Fe/H]","0.96","23.3656"
"415","298.2","0.87","0.57","282.8687","13.9","0.579","0","0","1","-25.802563","8.29","5.997000000000001","K3 V","4875","4.52","-0.444","0.65","0.85","0.17","[Fe/H]","10","82.9808"
"416","1840","2.9","0.7","508.507","13.5","1.14","0","0","1","-68.762749","8.8","7.167000000000001","G6 V","5605","4.28","0.09","0.99","1.18","0.25","[Fe/H]","4.236718483690839","7.00902"
"417","10.70871","0.0925","0.029","365.49","13.7","0.781","0","0","1","-0.281476","8.031","6.234","K0 V","5387","4.52","-0.235","0.92","0.85","0.04","[Fe/H]","1","9.88374"
"418","896","2.01","0.181","572.094","13.4","1.31","0","0","1","18.235401","7.8","5.437","K0","4846","3.18","1.16","1.34","4.44","0.12","[Fe/H]","2.7","92.3728"
"419","1951","3.17","0.64","6076.9096","12.1","18.8","0","0","1","-73.53533900000001","8.128","6.647","G3 V","5892","4.45","0.132","1.19","1.08","0.3","[Fe/H]","2.4","16.965"
"420","2613","4.1","0.563","1052.0173","13.1","2.57","0","0","1","-24.69541","8.34","6.711","G3 V","5671","3.72","0.96","1.35","2.39","0.011107881644409444","[Fe/H]","4.236718483690839","48.1733"
"421","471.60001","1.25","0.27","3480.2385","12.4","10","0","0","1","32.316437","7.556","3.997","K2","4175","1.62","2.636","2.24","38.41","-0.37","[Fe/H]","4.236718483690839","22.5491"
"422","974","1.98","0.34","1709.9254","12.8","4.48","0","0","1","53.38216800000001","8.467","6.87","G0","5783","4.2","0.262","1.03","1.34","0.14","[Fe/H]","7.187","82.6769"
"423","1544","2.62","0.22","473.547","13.6","1.03","0","0","1","44.043147999999995","8.927999999999999","7.431","F8","6073","4.42","0.36700000000000005","1.08","1.09","-0.06","[Fe/H]","2.31","29.0829"
"424","649","1.44","0.33","451.3186","13.6","0.986","0","0","2","-27.842572999999998","8.4","6.895","G2 V","5799","4.39","-0.017","0.95","0.94","-0.306","[Fe/H]","9.7","35.7193"
"425","3568","4.49","0.49","133.4886","14.3","0.251","0","0","2","-27.842572999999998","8.4","6.895","G2 V","5799","4.39","-0.017","0.95","0.94","-0.306","[Fe/H]","9.7","87.8278"
"426","5769","6.15","0.61","794.575","13.3","1.86","0","0","2","-27.840994","8.42","6.896","G2 V","5805","4.41","-0.009000000000000001","0.93","0.99","-0.281","[Fe/H]","9.7","34.4251"
"427","3.2696","0.0444","0.45","10.1","3.16","1.76","0","0","1","-61.422321","6.29","4.836","G3 IV","5966","4.43","0.158","1.09","1.16","0.14","[Fe/H]","5.6","81.4909"
"428","1291.5646","2.3928","0.11","29.29","5.91","0.78","0","0","1","-61.422321","6.29","4.836","G3 IV","5966","4.43","0.158","1.09","1.16","0.14","[Fe/H]","5.6","65.9146"
"429","258.17999","0.81","0.23","511.7063","13.5","1.14","0","0","1","-25.309347","6.45","4.882","G5 V","5736","4.31","0.196","1.1","1.22","0.28","[Fe/H]","8.36","3.63274"
"430","5000","5.8","0.12","260","13.9","0.532","0","0","1","-25.309347","6.45","4.882","G5 V","5736","4.31","0.196","1.1","1.22","0.28","[Fe/H]","8.36","25.7469"
"431","11.5824","0.0934","0.14","4.81","2.04","3.11","0","0","1","-48.317627","5.65","4.159","G4 V","5664","4.39","-0.004","0.81","1.04","-0.34","[Fe/H]","10.36","77.8257"
"432","27.5821","0.1666","0.04","10.8","3.28","1.68","0","0","1","-48.317627","5.65","4.159","G4 V","5664","4.39","-0.004","0.81","1.04","-0.34","[Fe/H]","10.36","62.5964"
"433","107.5983","0.4128","0.09","8.58","2.87","1.99","0","0","1","-48.317627","5.65","4.159","G4 V","5664","4.39","-0.004","0.81","1.04","-0.34","[Fe/H]","10.36","83.6104"
"434","464.29999","1.29","0.25","680.1562","13.3","1.59","0","0","1","41.733208000000005","7.879","10.751365111561855","G5","4989","3.45","0.9209999999999999","1.48","3.78","-0.11","[Fe/H]","4.649","30.8157"
"435","14763.405","12.4","0.34","8508.3091","11.9","27.7","0","0","1","-46.816387","7.89","6.377999999999999","G3/G5 V","5868","4.44","0.057","1.14","1.07","0.23","[Fe/H]","0.76","22.1009"
"436","330","0.89","0.36","63.566","9.32","0.431","0","0","1","-80.20459","8.696","6.763","K2 IV","5181","4.39","-0.278","0.68","0.88","0.19","[Fe/H]","6.45","19.8021"
"437","19.382","0.154","0.02","274.91","13.9","0.562","0","0","1","65.59436","7.507999999999999","6.21","F8 V","6255","4.11","0.602","1.29","1.67","0.01","[Fe/H]","2.9","61.2442"
"438","931","2.03","0.12","1630.4","12.8","4.27","0","0","1","65.59436","7.507999999999999","6.21","F8 V","6255","4.11","0.602","1.29","1.67","0.01","[Fe/H]","2.9","10.9733"
"439","4218","5.15","0.02","699.226","13.3","1.63","0","0","1","43.772995","7.597","6.138999999999999","G0","5867","4.36","0.24100000000000002","1.3","1.25","0.05","[Fe/H]","8.36","67.4605"
"440","1125.7","2.36","0.1","3101.89","12.5","8.73","0","0","1","53.922142","5.9639999999999995","3.406","K0","4700","2.9","1.8230000000000002","1.35","11.47","-0.13","[Fe/H]","3.07","78.2262"
"441","11.53533","0.1097","0.251","131.89945","11.5","0.477","1","0","1","-66.35891","7.781000000000001","5.9879999999999995","G5 III/IV","5521","3.82","0.66","1.32","2.34","0.29","[Fe/H]","4.51","71.9462"
"442","1455","3.4","0.533","2479","12.6","6.81","0","0","1","23.767832000000002","6.53","4.0969999999999995","G9 III","4815","2.61","1.8980000000000001","2.4","12.4","-0.1","[Fe/H]","0.69","20.0352"
"443","94.44","0.415","0.04","143.34133","14.3","0.269","0","0","1","46.986263","7.2","5.499","K0","5600","4.28","0.214","1.07","1.39","0.35","[Fe/H]","4.236718483690839","40.1188"
"444","201.99","0.689","0.048","422.7139","13.6","0.923","0","0","1","46.986263","7.2","5.499","K0","5600","4.28","0.214","1.07","1.39","0.35","[Fe/H]","4.236718483690839","31.5658"
"445","1069.8","2.09","0.074","375.0394","13.7","0.801","0","0","1","46.986263","7.2","5.499","K0","5600","4.28","0.214","1.07","1.39","0.35","[Fe/H]","4.236718483690839","43.4009"
"446","5000","5","0.26","209.7678","14.1","0.411","0","0","1","46.986263","7.2","5.499","K0","5600","4.28","0.214","1.07","1.39","0.35","[Fe/H]","4.236718483690839","23.0996"
"447","653.21997","1.5","0.41","3079.7727","12.5","8.66","0","0","1","-18.436066","7.25","5.763999999999999","G2/3 V","5870","4.45","0.08","1.09","1.03","0.11","[Fe/H]","2.32","38.5748"
"448","349.7","1.02","0.17","397.27","13.7","0.849","0","0","1","-49.075191","5.7","4.474","G1 IV","6245","4.62","0.474","1.23","1.47","0.09","[Fe/H]","3.12","53.2846"
"449","6005","6.8","0.21","1684.4","12.8","4.41","0","0","1","-49.075191","5.7","4.474","G1 IV","6245","4.62","0.474","1.23","1.47","0.09","[Fe/H]","3.12","15.4724"
"450","1928","2.93","0.53","1411.1652","12.9","3.61","0","0","1","-84.231613","7.7","5.9639999999999995","K0","5421","4.35","-0.053","0.9","1.04","0.19","[Fe/H]","7","55.5398"
"451","1299","2.78","0","975.7381","13.1","2.39","0","0","1","15.430708","7.63","5.11","K0","4922","3.65","1.032","3.5","4.63","0.17","[Fe/H]","2.3","1.45793"
"452","386.29999","1.06","0.5","530.7761","13.5","1.19","0","0","1","-60.200256","7.327000000000001","5.892","G1 V","5940","4.44","0.099","1.07","1.04","0.13","[Fe/H]","1","38.0215"
"453","2.1974","0.0379","0.07","384.5743","13.7","0.822","0","0","1","68.720116","6.75","5.519","F5","6380","4.37","0.556","1.51","1.65","0.15","[Fe/H]","4.236718483690839","38.2167"
"454","1039.15","1.988","0.197","1122.57556","13.1","2.74","0","0","1","-44.434536","9.2","7.4879999999999995","G6 V","5507","4.47","-0.05","0.97","0.92","0.14","[Fe/H]","2.9419999999999997","30.5408"
"455","103.95","0.45","0.31","1913.3366","12.8","5.01","0","0","1","-27.078173","8.095","6.706","G3 V","6014","4.47","0.139","1.2","1.05","0.11","[Fe/H]","1.3","73.7408"
"456","176.3","0.76","0.11","708.7609","13.3","1.66","0","0","1","26.74275","6.566","4.122","K0","4769","2.48","1.699","1.23","10.52","-0.25","[Fe/H]","2.605","26.0445"
"457","2730","4.6","0.053","724.62","13.3","1.69","0","0","1","13.239476000000002","8.5","6.145","K0","4855.85","3.23","1.355","1.75","5.38","0.011107881644409444","[Fe/H]","1.56","64.9659"
"458","5.77152","0.0634","0.172","6.44","2.42","2.5","0","0","1","-8.053001","6.47","4.897","G0 V","5765","4.38","0.09699999999999999","1.02","1.24","0.19","[Fe/H]","7.12","55.2316"
"459","13.5052","0.1117","0.305","5.59","2.23","2.77","0","0","1","-8.053001","6.47","4.897","G0 V","5765","4.38","0.09699999999999999","1.02","1.24","0.19","[Fe/H]","7.12","91.9591"
"460","44.236","0.2388","0.4686","674","13.4","1.54","0","0","1","-61.688763","8.3","6.571000000000001","G9 V","5441","4.42","-0.14800000000000002","0.93","0.94","0.1","[Fe/H]","6.36","68.5986"
"461","1008","1.922","0.133","2080","12.7","5.58","0","0","1","-61.688763","8.3","6.571000000000001","G9 V","5441","4.42","-0.14800000000000002","0.93","0.94","0.1","[Fe/H]","6.36","80.9785"
"462","86.78","0.323","0.07","28.55","5.82","0.796","0","0","2","67.238846","8.896","4.953","M1","4156","4.75","-0.971","0.6","0.57","0.19","[Fe/H]","4.236718483690839","69.7848"
"463","528.4","1.32","0.26","385","13.7","0.823","0","0","1","-39.192982","5.39","3.9330000000000003","G3/5 V","5883","4.51","-0.01","1.11","0.98","0.06","[Fe/H]","0.3","31.195"
"464","676.6","1.7","0.155","356.28743","13.7","0.761","0","0","1","10.836746","7.63","5.388","G5","4946","3.23","1.115","1.43","5.01","0.011107881644409444","[Fe/H]","4.236718483690839","64.5889"
"465","116.596","0.522","0.207","1633.6462","12.8","4.28","0","0","1","-33.56712","7.96","6.581","G1 V","5972","3.86","0.777","1.38","2.29","0.03","[Fe/H]","4","0.600477"
"466","491.54","1.36","0.23","731.009","13.3","1.71","0","0","1","-33.56712","7.96","6.581","G1 V","5972","3.86","0.777","1.38","2.29","0.03","[Fe/H]","4","53.296"
"467","1027","2.45","0.52","270.144","13.9","0.553","0","0","1","-46.317623","7.689","6.397","G0/2 V","6308","4.56","0.25","1.22","1.21","0.29","[Fe/H]","4.236718483690839","84.391"
"468","328.55","0.993","0.587","390.9309","13.7","0.835","0","0","1","11.919066","8.23","6.906000000000001","F8","6032","4.354839473684218","0.33","1.21","1.34","0.24","[Fe/H]","2.41","61.8447"
"469","5062","6.15","0.125","1640.0028","12.8","4.3","0","0","1","11.919066","8.23","6.906000000000001","F8","6032","4.354839473684218","0.33","1.21","1.34","0.24","[Fe/H]","2.41","64.2693"
"470","339.331","0.974","0.38926","10710.871","11.8","35.8","0","0","1","30.265127000000003","9.01","7.322","K0","5572","4.354839473684218","0.28","1.07","1.48","0.16","[Fe/H]","8.66","51.8515"
"471","331.5","1.04","0.16","413.179","13.6","0.903","0","0","1","-13.39964","6.895","4.6819999999999995","K0 III/IV","5025","3.48","0.9670000000000001","1.64","3.86","0.08","[Fe/H]","3.05","40.0709"
"472","2.87589","0.04364","0","120.7754","8.295","0.75","1","0","1","38.347309","8.15","6.819","G0","6179","4.37","0.42200000000000004","1.42","1.41","0.32","[Fe/H]","2.6","36.2154"
"473","4.07182","0.053","0.0167","422.7139","13.6","0.923","0","0","1","2.084832","7.89","6.434","G0","5856","4.25","0.35","1.2","1.44","0.29","[Fe/H]","4.28","71.8867"
"474","428.5","1.262","0.031","874.0325","13.2","2.09","0","0","1","14.054754999999998","8.36","6.12","K0","4947","3.18","1.247","1.46","4.67","-0.04","[Fe/H]","2.4","80.1897"
"475","5894","6.7","0.38","861.28","13.2","2.06","0","0","1","79.789772","7.02","5.565","G0 V","5961","4.5","0.032","1.17","0.96","-0.01","[Fe/H]","3","67.7812"
"476","2918.92","4.187","0.532","845.7456300000001","13.2","2.02","0","0","1","-46.332958000000005","9.182","7.6339999999999995","G6 V","5907","4.37","0.159","1.15","1.13","0.29","[Fe/H]","1.6219999999999999","15.2876"
"477","686.5","1.66","0.04","594.02427","13.4","1.36","0","0","1","11.973746","8.38","6.172999999999999","K0","5027","3.29","1.103","1.3","5.14","-0.3","[Fe/H]","2.85","3.28927"
"478","4.75615","0.0522","0.09","7.51","1.64","9.3","1","0","1","-27.635206","9.088","7.044","K1 V","5125","4.53","-0.337","0.9","0.86","0.15","[Fe/H]","5.1","6.35606"
"479","17.1784","0.1268","0.05","8.11","2.39","3.23","1","0","1","-27.635206","9.088","7.044","K1 V","5125","4.53","-0.337","0.9","0.86","0.15","[Fe/H]","5.1","68.5722"
"480","499.39999","1.28","0.34","937.5985","13.2","2.24","0","0","1","-43.309769","7.39","6.006","F8 V","6124","4.32","0.344","1.25","1.28","-0.01","[Fe/H]","4.3","18.7616"
"481","3341.55884","4.21","0.04","260.6206","13.9","0.533","0","0","1","47.081882","6.76","5.003","G8 V","5468","4.43","-0.223","0.71","0.85","-0.11","[Fe/H]","9.527000000000001","61.8958"
"482","163.94","0.6","0.61","1706.7471","12.8","4.47","0","0","1","-56.449268000000004","8.21","6.612","G3 IV","5743","4.27","0.26","1.18","1.32","0.25","[Fe/H]","8","70.0301"
"483","408.60001","1.29","0.46","778.6835","13.3","1.82","0","0","1","-56.680797999999996","7.2379999999999995","5.5089999999999995","G5 V","5589","4.01","0.665","1.96","2.3","-0.22","[Fe/H]","5.64","56.7831"
"484","3452","5.36","0.06","819.97","13.2","1.96","0","0","1","-56.680797999999996","7.2379999999999995","5.5089999999999995","G5 V","5589","4.01","0.665","1.96","2.3","-0.22","[Fe/H]","5.64","0.112548"
"485","818.8","2","0.04","826.358","13.2","1.97","0","0","1","-20.65457","6.818","4.493","K1 III","4960","3.17","1.129","1.69","5.03","0.08","[Fe/H]","4.236718483690839","0.570914"
"486","194.3","0.63","0.17","314.6517","13.8","0.658","0","0","1","33.355854","7.27","5.808","G0","5905","4.22","0.299","1.15","1.38","-0.6","[Fe/H]","10.7","30.5239"
"487","391.9","1.02","0.16","261","13.9","0.534","0","0","1","33.355854","7.27","5.808","G0","5905","4.22","0.299","1.15","1.38","-0.6","[Fe/H]","10.7","26.157"
"488","131.05","0.49","0.71","3140.1604","12.5","8.83","0","0","1","63.352093","8.1","6.269","G6","5453","4.46","-0.146","0.95","0.95","0.14","[Fe/H]","4.1","65.5368"
"489","4191","6.176108677507845","0.231","2733.338","12.6","7.51","0","0","1","63.352093","8.1","6.269","G6","5453","4.46","-0.146","0.95","0.95","0.14","[Fe/H]","4.1","85.7555"
"490","842.2","1.88","0.22","235.18","14","0.471","0","0","1","-48.54932","6.672999999999999","5.17","F8 IV/V","5900","4.07","0.731","1.25","2.16","-0.12","[Fe/H]","4.28","18.1161"
"491","4.6455","0.05","0","4.15","1.87","3.49","0","0","1","29.227226","8.42","6.004","K3 V","4850","4.6","0.23","0.77","0.72","0.05","[Fe/H]","8.6","34.1354"
"492","359.51001","1.12","0.85","3391.2461","12.4","9.77","0","0","1","-19.333745999999998","6.506","5.149","G1 V","6090","4.02","0.6809999999999999","1.38","1.9","0.15","[Fe/H]","2.4","66.7341"
"493","521","1.5","0.29","486.2799","13.5","1.09","0","0","1","27.303340999999996","7.64","5.156000000000001","K0","4860","3.24","1.005","1.3","4.5","0.19","[Fe/H]","2.5","87.9009"
"494","820.2","2.1","0.13","4449.62","12.3","13.1","0","0","1","80.136398","5.706","2.133","K5 III","4069","1.4","3.015","1.8","50.3","-0.2","[Fe/H]","1.6","65.3305"
"495","12.62","0.11","0.02","359.13","13.7","0.767","0","0","1","5.7007330000000005","8.646","7.297000000000001","G0 V","6123","4.55","0.114","1.12","1.12","0.05","[Fe/H]","1.25","31.323"
"496","248.4","0.8","0.075","603.9","13.4","1.38","0","0","1","5.7007330000000005","8.646","7.297000000000001","G0 V","6123","4.55","0.114","1.12","1.12","0.05","[Fe/H]","1.25","88.5014"
"497","1184.1","2.32","0.024","704.94694","13.3","1.65","0","0","1","-43.145515","7.24","5.535","G5 V","5534","3.92","0.555","1.19","2.13","-0.08","[Fe/H]","7.57","18.6265"
"498","351","1.032","0.184","244.09344","14","0.489","0","0","1","-43.145515","7.24","5.535","G5 V","5534","3.92","0.555","1.19","2.13","-0.08","[Fe/H]","7.57","15.7139"
"499","577.2","1.492","0.095","296.85322","13.8","0.621","0","0","1","30.974804","7.52","5.272","K1 IV","4915","3.4","0.81","1.33","3.49","0.22","[Fe/H]","4.36","50.3461"
"500","2149","3.584","0.099","1150.5446","13","2.88","0","0","1","30.974804","7.52","5.272","K1 IV","4915","3.4","0.81","1.33","3.49","0.22","[Fe/H]","4.36","82.8957"
"501","643.25","1.497","0.128","532.68308","13.5","1.19","0","0","1","-51.834053000000004","5.15","3.6830000000000003","G5 V","5786","4.27","0.29600000000000004","1.08","1.33","0.25","[Fe/H]","6.4","67.5654"
"502","4205.8","5.235","0.0985","576.519","13.4","1.32","0","0","1","-51.834053000000004","5.15","3.6830000000000003","G5 V","5786","4.27","0.29600000000000004","1.08","1.33","0.25","[Fe/H]","6.4","90.417"
"503","9.6386","0.09094","0.172","10.5547","3.24","1.71","0","0","1","-51.834053000000004","5.15","3.6830000000000003","G5 V","5786","4.27","0.29600000000000004","1.08","1.33","0.25","[Fe/H]","6.4","19.1112"
"504","310.55","0.921","0.0666","165.8685","14.2","0.318","0","0","1","-51.834053000000004","5.15","3.6830000000000003","G5 V","5786","4.27","0.29600000000000004","1.08","1.33","0.25","[Fe/H]","6.4","39.4521"
"505","75.523","0.36","0.25","82.6358","10.9","0.351","0","0","1","-3.560602","6.83","5.266","G5 IV","5757","4.14","0.366","1.11","1.48","0.13","[Fe/H]","7.51","70.6067"
"506","990","2.12","0.6","1620.933","12.8","4.25","0","0","1","42.062634","7.282","5.853","G0","5981","4.18","0.573","1.63","1.72","0.3","[Fe/H]","2.802","86.8924"
"507","8.4282","0.08","0.28","3127.4472","12.5","8.8","0","0","1","-40.318348","9.1","6.539","K3 V","4723","4.31","-0.589","0.42","0.75","-0.1","[Fe/H]","1","54.7397"
"508","75.2203","0.362","0.7441","249.05159","13.9","0.51","0","0","1","56.39195600000001","8","6.271","G5","5522","3.97","0.419","1.12","1.76","0.22","[Fe/H]","7.581","73.8959"
